log2FC	gene_length_kb
21512	-0.124631890638635	23.321
21513	-0.209338111038075	23.325
21514	0.00441496731471338	23.335
21515	-0.284675497713955	23.338
21516	-0.832801403862909	23.342
21517	0.0915142838575551	23.358
21518	0.211100713487278	23.358
21519	-0.245883755728479	23.371
21520	0.402243040545167	23.375
21521	0.113146129808079	23.378
21522	0.115546292078355	23.381
21523	-0.263903867656944	23.384
21524	0.0750115428172719	23.389
21525	-0.185077587989085	23.39
21526	-0.0434025058419036	23.39
21527	0.711489259140272	23.396
21529	0.282300007561909	23.4
21532	-0.319279924970262	23.408
21533	0.0225089436775755	23.411
21534	0.199696915733643	23.412
21535	0.0230063724750201	23.416
21536	0.150922838642648	23.422
21537	-0.0979897453617371	23.424
21538	-0.116339621125955	23.425
21540	0.283722274971007	23.446
21541	0.109059339027499	23.449
21542	-0.0199428156612438	23.449
21543	-0.0413163613047777	23.45
21544	0.0254882482724776	23.455
21545	0.239176756749893	23.461
21546	0.486231257867162	23.464
21547	-0.137227821230825	23.465
21548	-0.380666313030587	23.469
21549	-0.0878022482846401	23.47
21550	0.228435418658078	23.474
21551	-0.0426831587335532	23.48
21552	0.0217976697768132	23.481
21553	-0.0254464165968416	23.483
21554	-0.0310624109754455	23.486
21555	-0.0995644361508106	23.491
21556	-0.406272304745756	23.498
21558	-0.0785133996897289	23.516
21559	-0.0955598795940928	23.516
21560	0.237869501494458	23.52
21561	-0.291122104178782	23.521
21562	0.131029039240808	23.521
21563	-0.0310624109754455	23.522
21565	-0.0357489624430576	23.527
21566	-0.0310624109754455	23.529
21567	0.0205061658284441	23.534
21569	0.363080481178539	23.546
21570	-0.138294628322412	23.548
21571	0.826257987491203	23.551
21572	-0.175676797862099	23.555
21573	0.411893488843274	23.56
21574	0.130170430930891	23.564
21575	-0.0919943381805567	23.57
21576	-0.179916141824202	23.575
21577	-0.461303721577418	23.578
21578	-0.240379468775401	23.579
21579	-0.0477029726277722	23.584
21580	0.884810737707914	23.589
21581	-0.167130426405445	23.591
21582	0.17126406936304	23.592
21583	-0.0988703060661436	23.601
21584	0.201911893410041	23.602
21585	-0.175243811887279	23.605
21586	0.0206024758975169	23.609
21587	-0.2314931199286	23.61
21588	0.0530671155873436	23.617
21589	0.0174476712471022	23.621
21590	0.111712938204216	23.623
21591	1.04355166501033	23.628
21592	0.0100049963180666	23.635
21593	0.238358129120304	23.637
21594	-0.177005848938541	23.639
21595	0.0331017607847414	23.641
21596	0.0649070528560286	23.646
21598	0.0225062090537301	23.654
21599	0.0715428171072422	23.656
21600	0.364268330929863	23.661
21601	0.298374642259253	23.662
21602	-0.464771275253152	23.663
21603	-0.0296677259558225	23.665
21604	-0.300266553190186	23.668
21606	-0.0947514843513473	23.669
21607	-0.195707435068727	23.672
21608	0.0394011325480622	23.674
21609	-0.199829817655498	23.674
21610	-0.166224780229633	23.676
21611	-0.0310624109754455	23.682
21612	0.401132336300674	23.686
21614	-0.350129811742163	23.692
21615	-0.212647274461756	23.695
21616	0.447850702856975	23.696
21617	0.0952470536199883	23.699
21618	-1.026590902078	23.701
21619	0.0868346215725461	23.702
21620	-0.0515082917532593	23.702
21621	-0.0466735175318208	23.705
21622	0.0739441048298093	23.71
21623	-0.130693590898514	23.717
21624	-0.336288942830526	23.717
21625	-0.41566128217317	23.718
21626	0.236158567169021	23.721
21627	0.348062421453959	23.722
21628	0.0351032304363606	23.722
21629	-0.0143632942359046	23.729
21630	0.0538541876995521	23.729
21631	-0.0834726903031989	23.736
21632	0.0559108568887176	23.751
21633	-0.0743921023329783	23.753
21634	0.115333566207637	23.755
21635	-0.0426778045611135	23.758
21636	-0.0981402768935575	23.763
21637	0.316162734731221	23.771
21638	0.0649070528560286	23.778
21639	-0.140096995900803	23.793
21640	0.0455399923534019	23.793
21641	0.865745612809222	23.796
21642	0.0260848462888427	23.806
21643	-0.452441592187242	23.813
21644	-0.435530629853683	23.813
21645	-0.0407091807002948	23.816
21646	-0.280061068800427	23.819
21647	-0.378859062180954	23.823
21648	-0.400717668743299	23.824
21649	-0.196236396560936	23.826
21650	-0.242239348855501	23.829
21651	1.00386261517297	23.83
21652	0.30762185512535	23.836
21654	-0.0317848912663642	23.845
21655	0.230769667140466	23.847
21656	-0.290978232534793	23.849
21658	-0.276691317538652	23.851
21659	0.0257809984146369	23.859
21660	0.0349117887793183	23.861
21661	0.0999136091306007	23.865
21662	0.385902727420346	23.866
21663	-0.117829510838111	23.867
21664	0.249116758925224	23.883
21665	0.0560494300635357	23.884
21666	-0.886540637120276	23.89
21667	-0.358626673192612	23.898
21668	0.588861016260323	23.902
21669	0.177997388421664	23.904
21670	0.117890729464679	23.906
21672	-0.217991894591482	23.91
21673	-0.662157838910657	23.91
21674	-0.365934967111775	23.915
21675	-0.24839144948283	23.921
21676	-0.0339643544574529	23.923
21677	-0.169818135273371	23.925
21678	-0.107317307694461	23.932
21679	-0.0380752911264948	23.934
21680	-0.067934092398035	23.936
21681	0.418980788727215	23.936
21682	-0.269740008508031	23.939
21683	0.192033953402255	23.942
21684	0.0290070332804256	23.952
21685	-0.0969195844566928	23.955
21686	-0.0740667213035364	23.96
21687	0.313679506817683	23.961
21688	-0.41411434421245	23.962
21689	0.438677235295472	23.963
21690	0.0304013442366446	23.967
21691	0.249940678039739	23.969
21692	-0.0310624109754455	23.972
21693	-0.539961157182109	23.973
21694	-0.00209626237804673	23.973
21695	-0.111183426392324	23.973
21696	0.188589098537329	23.978
21697	-0.048416275057124	23.983
21698	-0.16084873902168	23.991
21699	-0.236670495215742	23.991
21700	0.711394993404098	23.994
21701	0.225033617461824	23.997
21702	0.832841547843908	23.997
21703	0.0673420410720703	23.999
21705	0.130393519768104	24.003
21707	0.126083511313174	24.014
21708	0.0489731295606336	24.014
21709	0.236272696692621	24.014
21710	0.0463502225484513	24.021
21711	0.265477799011424	24.021
21712	-0.04679645949205	24.023
21713	0.166268986562653	24.023
21714	-0.283671633384703	24.025
21716	-0.14291463371327	24.031
21717	-0.0486201824112054	24.032
21718	0.1456915797538	24.033
21719	-0.198038360366291	24.048
21720	0.501011199606037	24.051
21721	0.333808963160189	24.052
21722	0.27899570418892	24.052
21723	-0.318347553069173	24.053
21724	0.265432742778642	24.057
21725	0.331851369994105	24.059
21726	-0.200422018964291	24.074
21727	0.0371440672322236	24.074
21728	0.270386430587741	24.077
21729	-0.0622799278560676	24.077
21730	-0.0369044095835296	24.079
21731	0.134447034856779	24.08
21732	0.270832838225291	24.081
21733	-0.402655868468065	24.082
21734	-0.0379976328827913	24.099
21735	-0.166165168258104	24.102
21737	0.080956231625861	24.106
21738	-0.0314111584382295	24.109
21739	-0.596228372262595	24.109
21740	-0.265686182135666	24.117
21741	0.326779921692169	24.126
21742	0.107602150755885	24.136
21743	0.565181700931863	24.143
21744	0.155118866886371	24.149
21745	-0.333840142405087	24.15
21746	0.416937049198822	24.151
21747	-0.120388570811412	24.153
21748	-0.0244252071248968	24.163
21749	0.255355299166258	24.168
21750	-0.236207891340776	24.176
21751	-0.233355755389414	24.178
21752	0.0396433296429225	24.181
21753	0.0139889237321767	24.187
21754	-0.0881482908195699	24.19
21755	0.304226041947424	24.192
21756	-0.134227897215622	24.196
21757	-0.356548832345329	24.197
21758	-0.361109996659405	24.197
21759	-0.0357073957633391	24.198
21760	0.237408959228857	24.199
21761	-0.11888280936479	24.199
21762	0.059012431287788	24.205
21763	-0.467141297957441	24.205
21764	0.1108800991297	24.208
21765	-0.0734395698011749	24.208
21766	-0.380812577629609	24.219
21767	-0.420713739246348	24.223
21768	0.00663748506767695	24.225
21769	0.337463351180525	24.228
21770	-0.156942878197123	24.23
21771	-0.649715566175622	24.234
21772	-0.0714947954476091	24.238
21774	0.19565963075972	24.246
21775	-0.0558116627125364	24.257
21776	-0.104558007912535	24.259
21777	0.0245155023974064	24.266
21778	-0.114902762544748	24.269
21779	-0.0791823111123397	24.273
21780	0.64824462647972	24.273
21781	-0.0310624109754455	24.276
21782	-0.171468294349484	24.276
21783	0.0385974830465193	24.294
21784	-0.191455357610561	24.298
21785	0.356028074948945	24.299
21786	0.0820793122743554	24.302
21787	0.0210908221893179	24.311
21788	0.151579789934944	24.315
21789	-0.130330840805711	24.316
21790	-0.169697253002501	24.316
21791	0.0959058871931112	24.333
21792	0.237501784363004	24.334
21793	0.349827104126183	24.345
21794	0.365151566526315	24.347
21795	-0.0888442049252103	24.347
21796	-0.0345272087323568	24.349
21797	0.247749349873769	24.35
21798	-0.112994506924059	24.36
21799	-0.397315743290648	24.366
21800	0.378121265277835	24.366
21801	0.129601168189945	24.372
21802	-0.406784418413149	24.374
21803	0.420170681466402	24.377
21804	0.0559108568887176	24.382
21805	0.237909948564772	24.386
21806	0.160785085344852	24.387
21807	0.333441912429677	24.396
21808	-0.247346293856097	24.396
21809	-0.311093647058179	24.407
21810	0.16439034631226	24.408
21811	-0.295462715792057	24.413
21812	-0.251227030957371	24.414
21813	0.157909869879461	24.417
21814	-0.31953398741614	24.421
21815	0.117004894922811	24.426
21816	0.456514994996908	24.436
21817	-0.108747640001111	24.436
21818	0.370906064520968	24.439
21819	0.247690049794868	24.442
21820	0.0410017271362883	24.444
21821	0.199561631681271	24.445
21822	-0.384918681146436	24.456
21823	-0.253649395344265	24.459
21824	-0.0768858227213361	24.461
21825	-0.149754233418697	24.466
21826	-0.235239613188488	24.469
21827	0.323122611181248	24.47
21828	-0.305507946269603	24.471
21829	0.0292095611450953	24.474
21830	0.00361234380980878	24.475
21831	-0.0681473542355692	24.475
21832	0.169795799970096	24.479
21833	0.126702856232133	24.479
21834	0.0310347123569552	24.48
21835	0.288553958016486	24.482
21836	-0.00306589929833132	24.483
21837	0.387747627047553	24.488
21838	-0.27520564158496	24.489
21839	0.310028063969497	24.489
21840	-0.217624721140144	24.497
21841	-0.0493502196347182	24.517
21842	0.20197411342572	24.519
21843	0.228757292594006	24.522
21844	-0.0831470569455994	24.526
21845	0.0587409195707994	24.529
21846	0.0524857489055569	24.529
21847	-0.0749134012176911	24.54
21849	-0.154962741335343	24.543
21850	0.376345125990777	24.546
21851	0.318931389246613	24.559
21852	-0.345391840592732	24.561
21853	0.0321993850791361	24.561
21854	0.0893524490643473	24.562
21855	0.101281550300571	24.565
21856	-0.235220605350138	24.575
21857	-0.222848791600543	24.578
21858	-0.162123445878384	24.582
21859	-0.328579635112997	24.583
21860	0.481598820633502	24.597
21861	-0.163778359060442	24.61
21862	-0.0746155788871964	24.612
21863	0.0564688092029114	24.622
21864	-0.797086571333566	24.628
21865	-0.219901289766962	24.629
21866	0.22804467384082	24.631
21867	-0.38081083906751	24.634
21868	-0.242081899159566	24.641
21869	-0.151265506499319	24.644
21870	0.466341677150768	24.646
21871	-0.104073447289231	24.646
21872	-0.0295650301680487	24.647
21873	0.162865079892399	24.652
21874	0.131101203612973	24.656
21875	-0.190941084645784	24.659
21876	-0.343153361671427	24.666
21878	0.0141611319762555	24.671
21879	-0.121891905351842	24.672
21880	0.312690726480076	24.674
21881	-0.770869794611541	24.686
21883	0.0625936677581709	24.696
21884	-0.0133735091174661	24.697
21885	-0.248819802654261	24.701
21886	0.527229329061841	24.702
21888	-0.481134434849041	24.709
21889	-0.173367004066761	24.712
21890	-0.0551917490617952	24.712
21891	-0.0751778896567535	24.719
21892	-0.221789565358019	24.723
21893	-0.0542934158325923	24.728
21894	0.22104040888685	24.734
21896	0.33555632578478	24.74
21897	-0.227495047959902	24.74
21898	0.215313246399604	24.744
21899	0.158541912971525	24.744
21900	-0.221877562608954	24.758
21901	0.610224769980944	24.762
21902	-1.11232136494302	24.763
21903	-0.0310624109754455	24.765
21904	-0.136593877399338	24.772
21905	-0.0232701755464412	24.773
21906	0.380999034358596	24.777
21907	0.0916808661635657	24.78
21908	0.00377415161916149	24.782
21909	0.136354629052586	24.784
21910	0.400956900352665	24.785
21911	0.264508509610411	24.788
21912	-0.409928418954254	24.793
21913	-0.0206801213363199	24.799
21914	-0.0770675662605577	24.799
21915	-0.100194626759673	24.802
21916	0.0428885491514037	24.804
21918	0.0239428389761282	24.806
21919	-0.317690536918195	24.807
21920	-0.0111201915172709	24.811
21921	-0.07832864789628	24.82
21922	-0.1660680629423	24.82
21923	0.107208430175282	24.824
21924	-0.205984962590769	24.826
21925	0.584719933382917	24.826
21926	0.252649472969205	24.84
21927	-0.0625767828884535	24.843
21928	0.302835893003739	24.844
21929	0.112839073186405	24.845
21930	-0.013663224886139	24.849
21931	0.0932668993831054	24.852
21934	-0.0450086200977257	24.861
21935	0.0311827680539498	24.868
21936	0.366009887276858	24.872
21937	-1.65038428214203	24.872
21938	0.0300890021630316	24.873
21939	-0.148967271299872	24.877
21941	-0.166417964866088	24.88
21942	-0.118450169880237	24.887
21943	0.516569057451664	24.893
21944	-0.148493786037415	24.908
21945	-0.0749134012176911	24.909
21946	0.158445478234323	24.922
21947	0.336726461136948	24.922
21948	0.0663818426917124	24.925
21949	-0.149077537658855	24.927
21950	-0.39524674071928	24.931
21951	0.0693158194396432	24.936
21952	-0.104529403260486	24.938
21953	0.236158567169021	24.942
21954	0.203178437466784	24.943
21955	0.0612126233973877	24.946
21956	0.102330128795867	24.949
21957	0.0999184422512875	24.958
21958	0.0108288163910018	24.958
21959	0.905322366289501	24.961
21960	-0.370487465313916	24.965
21961	-0.931922192661737	24.972
21962	0.175675395672373	24.972
21963	0.014755122951434	24.977
21964	-0.151577079962493	24.979
21965	0.487436948104287	24.979
21966	0.0391810447171682	24.981
21967	-0.0873947985505099	24.984
21968	-0.311419595557393	24.99
21969	0.615257863502418	24.996
21970	-0.255018403948898	25.004
21971	0.299848507083824	25.011
21972	-0.397889618992843	25.013
21973	-0.283809198189917	25.018
21974	0.206292116127018	25.019
21975	-0.270039167357273	25.024
21976	-0.375727869763564	25.024
21977	-0.765846517163861	25.029
21978	0.438385342947804	25.029
21979	0.0559108568887176	25.03
21980	-0.589637741060119	25.038
21981	-0.0369481101575627	25.041
21982	-0.223603640641646	25.042
21983	-0.0991484771502506	25.042
21984	0.179204964025599	25.045
21985	-0.195487137200576	25.045
21986	-0.178038467328185	25.046
21987	-1.3775991567411	25.052
21988	-0.286604907000868	25.052
21989	0.0304484155449081	25.052
21990	-0.305506050294323	25.058
21991	0.0705990966927499	25.06
21992	-0.163615704660529	25.063
21994	-0.16529428898204	25.069
21995	-0.193111812788429	25.069
21996	0.093758350491363	25.072
21997	0.517640947474136	25.074
21998	0.329399256007058	25.082
21999	-1.38290018560257	25.088
22000	-0.0746155788871964	25.092
22001	0.12065494512461	25.095
22002	-0.0219768929312084	25.104
22003	0.413714858194222	25.114
22004	-0.676479790999443	25.115
22005	0.219584036208776	25.115
22006	-0.204315483578668	25.115
22007	-0.0287056923468308	25.119
22008	0.0936984223232861	25.12
22009	0.108084963170645	25.14
22010	0.112226036990871	25.141
22011	0.327735756090297	25.143
22012	-0.136711148672792	25.147
22013	-0.159188111064992	25.15
22014	0.0375243373449412	25.155
22015	-0.525388682629256	25.155
22016	-0.270710159254838	25.157
22017	0.0278090458606208	25.158
22018	0.412220933922934	25.159
22019	-0.0641537118454769	25.162
22020	-0.139911171999133	25.174
22021	-0.020734295590019	25.175
22022	0.103327649954808	25.175
22023	0.296685729065142	25.182
22024	-0.16299746779752	25.186
22025	-0.252294267994638	25.186
22026	0.0919913534491959	25.186
22027	-0.19290957997739	25.193
22028	-0.121357014303659	25.193
22029	0.0104750420682101	25.199
22030	0.0399579181620503	25.216
22031	0.694829063318417	25.219
22032	-0.00422967031018975	25.22
22033	-0.442185981551502	25.224
22034	-0.0254464165968416	25.229
22035	-0.0421026893258789	25.231
22036	-0.567693366945658	25.232
22037	-0.036893386669994	25.234
22038	0.157738002690724	25.242
22039	0.08417511680576	25.243
22040	0.0649070528560286	25.247
22041	0.149669523811427	25.251
22042	0.0402712409549762	25.254
22043	-0.188267899289774	25.254
22044	-0.0794697930356749	25.263
22045	-0.154254645339638	25.264
22046	-0.188355223003052	25.275
22047	0.487482927939419	25.276
22048	-0.0739595323809396	25.279
22049	-0.125137380161781	25.282
22050	0.0820280767064173	25.286
22051	-0.164874304537864	25.29
22052	0.105082138680905	25.291
22053	0.130455607478676	25.295
22054	-0.18460333703028	25.297
22056	0.349877915618	25.305
22057	0.0706286435562055	25.307
22058	0.304498454495498	25.308
22059	0.644169880585275	25.312
22060	0.119472256593841	25.313
22061	0.0495567228861602	25.314
22062	-0.108727902244312	25.316
22063	-0.0586544707990434	25.318
22064	-1.01047104460848	25.33
22065	-0.0316585201349163	25.332
22066	0.124449605824622	25.339
22067	0.741701061172143	25.351
22068	-0.0101683857493639	25.362
22069	0.236205227597009	25.363
22070	-0.104611260166206	25.364
22071	-0.168650458161444	25.368
22072	0.206409011753774	25.371
22073	-0.21350406034051	25.373
22074	0.674752260453584	25.373
22075	0.369531446350717	25.387
22078	0.0639288494617561	25.389
22079	-0.474296835902009	25.394
22080	-0.441269693622226	25.409
